area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	062:Yes	063:No
ALLPCTS	TO	500516	372461	281	290	23806	348084	287850	60234
ALLPCTS	ED	500516	127556	68	107	8583	118798	99896	18902
ALLPCTS	MV	500516	244905	213	183	15223	229286	187954	41332
PCT1101	ED	553	125	0	0	6	119	100	19
PCT1101	MV	553	266	0	0	14	252	190	62
PCT1102	ED	995	266	0	1	10	255	211	44
PCT1102	MV	995	480	-2	0	38	444	334	110
PCT1103	ED	951	246	1	0	16	229	184	45
PCT1103	MV	951	445	-1	0	23	423	306	117
PCT1104	ED	993	249	-1	0	20	230	171	59
PCT1104	MV	993	414	-2	0	18	398	291	107
PCT1106	ED	765	191	0	1	13	177	132	45
PCT1106	MV	765	343	-1	1	14	329	244	85
PCT1107	ED	746	163	0	0	18	145	123	22
PCT1107	MV	746	336	5	0	25	306	213	93
PCT1108	ED	909	232	-1	0	21	212	163	49
PCT1108	MV	909	437	-1	0	34	404	310	94
PCT1109	ED	798	166	0	0	8	158	118	40
PCT1109	MV	798	365	-2	0	26	341	250	91
PCT1111	ED	1002	205	0	0	19	186	148	38
PCT1111	MV	1002	460	-3	1	25	437	304	133
PCT1112	ED	769	151	2	0	11	138	102	36
PCT1112	MV	769	344	-1	0	29	316	228	88
PCT1113	ED	746	134	0	0	17	117	101	16
PCT1113	MV	746	359	0	0	21	338	233	105
PCT1114	ED	957	226	-2	0	22	206	169	37
PCT1114	MV	957	403	0	0	29	374	287	87
PCT1115	ED	895	173	0	0	9	164	128	36
PCT1115	MV	895	371	-3	0	24	350	237	113
PCT1116	ED	895	224	1	1	26	196	158	38
PCT1116	MV	895	376	-2	2	27	349	257	92
PCT1117	ED	858	184	0	0	14	170	130	40
PCT1117	MV	858	357	1	0	22	334	260	74
PCT1118	ED	1043	213	0	0	12	201	149	52
PCT1118	MV	1043	475	-3	0	27	451	325	126
PCT1119	ED	791	165	0	0	14	151	117	34
PCT1119	MV	791	386	0	0	20	366	271	95
PCT1121	ED	691	159	0	1	12	146	96	50
PCT1121	MV	691	313	-1	1	18	295	187	108
PCT1122	ED	632	109	0	0	9	100	74	26
PCT1122	MV	632	310	-1	1	16	294	196	98
PCT1123	ED	915	179	0	0	6	173	143	30
PCT1123	MV	915	364	-1	0	32	333	231	102
PCT1124	ED	819	152	0	1	13	138	116	22
PCT1124	MV	819	302	-2	0	20	284	217	67
PCT1125	ED	1047	159	1	0	11	147	118	29
PCT1125	MV	1047	466	0	1	30	435	299	136
PCT1126	ED	922	190	0	0	14	176	136	40
PCT1126	MV	922	400	-2	1	24	377	269	108
PCT1127	ED	920	200	0	0	17	183	143	40
PCT1127	MV	920	382	-2	1	31	352	224	128
PCT1128	ED	838	154	0	0	15	139	106	33
PCT1128	MV	838	362	0	0	24	338	242	96
PCT1129	ED	980	227	1	0	22	204	152	52
PCT1129	MV	980	416	2	0	31	383	260	123
PCT1131	ED	797	132	0	0	17	115	95	20
PCT1131	MV	797	371	0	0	15	356	239	117
PCT1132	ED	969	179	2	0	18	159	128	31
PCT1132	MV	969	427	-1	0	26	402	285	117
PCT1133	ED	863	161	1	0	11	149	121	28
PCT1133	MV	863	410	0	0	27	383	294	89
PCT1134	ED	759	170	2	0	14	154	130	24
PCT1134	MV	759	317	-3	0	25	295	204	91
PCT1135	ED	540	87	1	0	7	79	52	27
PCT1135	MV	540	295	1	0	19	275	181	94
PCT1136	ED	829	144	0	0	9	135	105	30
PCT1136	MV	829	412	1	0	30	381	275	106
PCT1141	ED	1041	223	3	0	19	201	161	40
PCT1141	MV	1041	484	-1	0	21	464	342	122
PCT1142	ED	861	175	-1	0	12	164	134	30
PCT1142	MV	861	393	-2	0	30	365	274	91
PCT1143	ED	1034	228	1	0	10	217	192	25
PCT1143	MV	1034	440	1	0	27	412	317	95
PCT1144	ED	907	205	2	0	12	191	138	53
PCT1144	MV	907	387	0	0	27	360	263	97
PCT1145	ED	888	189	1	0	12	176	136	40
PCT1145	MV	888	461	-3	0	21	443	341	102
PCT1146	ED	1011	186	-1	0	7	180	148	32
PCT1146	MV	1011	454	0	0	21	433	308	125
PCT1147	ED	877	210	4	0	12	194	153	41
PCT1147	MV	877	396	2	0	27	367	271	96
PCT1148	ED	962	196	1	0	17	178	146	32
PCT1148	MV	962	444	0	0	31	413	279	134
PCT1149	ED	907	210	1	1	11	197	159	38
PCT1149	MV	907	407	-6	1	26	386	281	105
PCT1152	ED	864	198	-1	0	21	178	137	41
PCT1152	MV	864	388	0	0	19	369	282	87
PCT1153	ED	951	209	0	0	24	185	139	46
PCT1153	MV	951	415	-1	1	28	387	294	93
PCT7001	ED	776	175	0	0	10	165	143	22
PCT7001	MV	776	429	0	1	20	408	352	56
PCT7002	ED	706	176	1	0	17	158	135	23
PCT7002	MV	706	332	1	0	17	314	265	49
PCT7003	ED	884	238	0	0	16	222	192	30
PCT7003	MV	884	498	0	0	26	472	419	53
PCT7004	ED	881	239	1	0	17	221	187	34
PCT7004	MV	881	496	1	1	22	472	421	51
PCT7005	ED	847	253	1	0	6	246	213	33
PCT7005	MV	847	480	-1	0	26	455	408	47
PCT7006	ED	917	254	1	0	9	244	197	47
PCT7006	MV	917	442	1	0	20	421	352	69
PCT7007	ED	949	282	0	1	12	269	238	31
PCT7007	MV	949	516	-1	0	19	498	435	63
PCT7008	ED	932	264	-1	0	13	252	231	21
PCT7008	MV	932	546	2	0	32	512	445	67
PCT7009	ED	905	185	0	0	9	176	144	32
PCT7009	MV	905	513	0	0	26	487	410	77
PCT7011	ED	985	203	0	0	14	189	168	21
